Time,SolarGeneration(MW), Air_Density(kg/m³), CloudCover, Humidity(%RH), Precipitaion(mm), Temperature(°C), WindSpeed(km/h),Surface_Pressure(hPa), Direct_radiation(W/m²)
9/16/2022 12:30,2590,1.15,0,26,0,32,7.8,1007,828
9/16/2022 12:45,2610,1.15,0,26,0,32.2,7.2,1007,838
9/16/2022 13:00,2480,1.15,0,25,0,32.4,8.2,1007,798
9/16/2022 13:15,2460,1.15,0,25,0,32.4,8.6,1006,792
9/16/2022 13:30,2310,1.15,0,25,0,32.4,8.2,1007,742
9/16/2022 13:45,2400,1.15,0,25,0,32.4,9.7,1006,770
9/16/2022 14:00,2210,1.15,0,25,0,32.4,9.8,1006,709
9/16/2022 14:15,1720,1.15,0,26,0,32.3,10.1,1007,553
9/16/2022 14:30,1990,1.15,0,26,0,32.2,9.9,1007,638
9/16/2022 14:45,2110,1.15,0,27,0,32.3,11.1,1007,678
9/16/2022 15:00,1690,1.15,0,27,0,32,11.4,1007,540
9/16/2022 15:15,817,1.15,0,29,0,31.7,11.5,1007,261
9/16/2022 15:30,1180,1.15,0,28,0,31.3,12.4,1007,375
9/16/2022 15:45,1610,1.15,0,30,0,31.8,12.1,1007,514
9/16/2022 16:00,609,1.15,0,30,0,30.9,12.6,1006,193
9/16/2022 16:15,63.3,1.16,0,32,0,30.5,15.8,1007,20
9/16/2022 16:30,457,1.16,0,31,0,30.1,16,1007,144
9/16/2022 16:45,553,1.16,0,32,0,30,12.8,1007,174
9/16/2022 17:00,0,1.16,0,34,0,29.5,16.1,1007,0
9/16/2022 17:15,0,1.16,0,35,0,29.1,19.5,1007,0
9/16/2022 17:30,0,1.16,0,37,0,28.3,18.2,1007,0
9/16/2022 17:45,0,1.16,0,35,0,29.5,17.1,1007,0
9/16/2022 18:00,0,1.16,0,39,0,28.3,19.5,1007,0
9/16/2022 18:15,0,1.16,0.01,42,0,28.1,22.1,1007,0
9/16/2022 18:30,0,1.16,0.01,42,0,28.1,21.8,1007,0
9/16/2022 18:45,0,1.17,0.01,44,0,28.2,21.3,1008,0
9/16/2022 19:00,0,1.17,0.01,48,0,26.8,22.3,1008,0
9/16/2022 19:15,0,1.17,0.01,50,0,25.9,24.3,1008,0
9/16/2022 19:30,0,1.18,0.01,52,0,25.6,23,1008,0
9/16/2022 19:45,0,1.17,0.01,54,0,26.7,24.3,1008,0
9/16/2022 20:00,0,1.18,0,59,0,25.5,24.3,1008,0
9/16/2022 20:15,0,1.18,0,66,0,24.6,24.3,1008,0
9/16/2022 20:30,0,1.18,0,67,0,24.6,24.3,1008,0
9/16/2022 20:45,0,1.18,0,63,0,24.8,24.3,1008,0
9/16/2022 21:00,0,1.18,0,67,0,24.6,24.4,1008,0
9/16/2022 21:15,0,1.18,0.01,69,0,24.2,21.8,1008,0
9/16/2022 21:30,0,1.18,0.01,70,0,24,22.9,1008,0
9/16/2022 21:45,0,1.18,0.01,69,0,24.2,23.7,1008,0
9/16/2022 22:00,0,1.18,0.01,73,0,23.9,20.5,1008,0
9/16/2022 22:15,0,1.18,0.03,75,0,23.6,18.2,1008,0
9/16/2022 22:30,0,1.18,0.02,77,0,23.8,18.6,1008,0
9/16/2022 22:45,0,1.18,0.02,75,0,23.9,18,1008,0
9/16/2022 23:00,0,1.18,0.03,77,0,23.3,18,1008,0
9/16/2022 23:15,0,1.19,0.03,80,0,22.7,17.3,1008,0
9/16/2022 23:30,0,1.18,0.03,80,0,23.1,15.7,1007,0
9/16/2022 23:45,0,1.19,0.03,78,0,23,16.8,1008,0
9/17/2022 0:00,0,1.19,0.01,80,0,22.7,15.5,1007,0
9/17/2022 0:15,0,1.19,0.01,83,0,22.7,14,1007,0
9/17/2022 0:30,0,1.19,0.01,82,0,22.4,14.2,1007,0
9/17/2022 0:45,0,1.19,0.01,83,0,22.6,14.6,1007,0
9/17/2022 1:00,0,1.19,0.01,84,0,22.1,13.6,1007,0
9/17/2022 1:15,0,1.19,0.02,86,0,21.9,13.6,1007,0
9/17/2022 1:30,0,1.19,0.02,88,0,21.6,13.6,1007,0
9/17/2022 1:45,0,1.19,0.02,86,0,21.6,13.3,1007,0
9/17/2022 2:00,0,1.19,0.02,88,0,21.4,13.3,1007,0
9/17/2022 2:15,0,1.19,0.04,90,0,20.8,13.1,1007,0
9/17/2022 2:30,0,1.19,0.05,90,0,21,13.2,1007,0
9/17/2022 2:45,0,1.19,0.03,91,0,20.9,13,1007,0
9/17/2022 3:00,0,1.19,0.05,92,0,20.7,13,1007,0
9/17/2022 3:15,0,1.19,0.04,92,0,20.7,11.6,1007,0
9/17/2022 3:30,0,1.19,0.05,92,0,20.7,12.6,1007,0
9/17/2022 3:45,0,1.19,0.05,92,0,20.7,12.9,1007,0
9/17/2022 4:00,0,1.19,0.03,92,0,20.7,11.2,1007,0
9/17/2022 4:15,748,1.19,0.03,88,0,20.8,9.7,1007,223
9/17/2022 4:30,799,1.19,0.02,91,0,21.6,9.7,1007,239
9/17/2022 4:45,234,1.19,0.01,89,0,21.4,9.6,1007,70
9/17/2022 5:00,1020,1.19,0,87,0,21.9,9.4,1007,304
9/17/2022 5:15,1820,1.18,0.04,82,0,24.3,9.4,1007,547
9/17/2022 5:30,1270,1.18,0.04,75,0,23.3,9.4,1007,381
9/17/2022 5:45,1700,1.18,0.02,86,0,23,9.4,1007,511
9/17/2022 6:00,1840,1.18,0.05,74,0,24.3,9.4,1007,555
9/17/2022 6:15,2110,1.17,0.12,66,0,26.3,9.3,1007,642
9/17/2022 6:30,2060,1.17,0.15,71,0,26.6,9.2,1007,631
9/17/2022 6:45,1890,1.18,0.19,73,0,24.4,9.3,1007,570
9/17/2022 7:00,2220,1.17,0.19,58,0,26.7,9.2,1007,680
9/17/2022 7:15,2070,1.17,0.12,53,0,27.7,9,1007,638
9/17/2022 7:30,2160,1.17,0.14,52,0,27.5,8.3,1007,665
9/17/2022 7:45,2090,1.17,0.07,54,0,27.7,9,1007,644
9/17/2022 8:00,2030,1.16,0.05,51,0,28.1,7.7,1007,628
9/17/2022 8:15,2170,1.16,0.03,47,0,28.3,7.7,1007,672
9/17/2022 8:30,2050,1.16,0.02,49,0,28.3,7.7,1007,636
9/17/2022 8:45,2080,1.16,0.02,48,0,29.3,7.7,1007,651
9/17/2022 9:00,2530,1.16,0.01,45,0,29.7,7.7,1007,793
9/17/2022 9:15,2560,1.16,0.02,42,0,29.9,8.3,1007,805
9/17/2022 9:30,2510,1.15,0.02,42,0,31.2,7.9,1007,797
9/17/2022 9:45,2620,1.15,0.02,45,0,30.6,8.1,1007,828
9/17/2022 10:00,2640,1.15,0.02,40,0,31.2,8.7,1007,838
9/17/2022 10:15,2630,1.15,0.02,37,0,31.2,8.3,1006,837
9/17/2022 10:30,2610,1.15,0.02,37,0,31.7,8.1,1006,833
9/17/2022 10:45,2610,1.15,0.02,37,0,31.7,8.1,1007,833
9/17/2022 11:00,2600,1.15,0.01,36,0,32.2,8.1,1006,833
9/17/2022 11:15,2540,1.14,0.01,35,0,32.9,8.2,1006,819
9/17/2022 11:30,2600,1.15,0.01,35,0,32.2,9.1,1006,833
9/17/2022 11:45,2570,1.14,0.01,36,0,32.9,8.3,1006,828
9/17/2022 12:00,2520,1.14,0,33,0,33,10,1005,814
9/17/2022 12:15,2440,1.14,0.01,33,0,33.2,10.9,1005,788
9/17/2022 12:30,2410,1.14,0.01,33,0,33.1,10.8,1005,779
9/17/2022 12:45,2420,1.14,0.01,33,0,33,10.8,1005,780
9/17/2022 13:00,2370,1.14,0.01,32,0,33.2,11.7,1005,767
9/17/2022 13:15,2150,1.14,0.01,32,0,33.2,12,1005,694
9/17/2022 13:30,2370,1.14,0.01,32,0,33.1,12.1,1005,767
9/17/2022 13:45,2110,1.14,0.01,32,0,33.2,11.8,1005,684
9/17/2022 14:00,2100,1.14,0.01,32,0,33.1,12.2,1005,680
9/17/2022 14:15,1800,1.14,0.01,32,0,33,12.6,1005,582
9/17/2022 14:30,1930,1.14,0.01,32,0,33,12.2,1005,622
9/17/2022 14:45,1870,1.14,0.01,32,0,33,12.4,1005,603
9/17/2022 15:00,1600,1.15,0,32,0,32.5,12.7,1005,513
9/17/2022 15:15,777,1.15,0,35,0,31.7,14.4,1005,248
9/17/2022 15:30,890,1.15,0,35,0,32.4,14.1,1005,286
9/17/2022 15:45,1190,1.15,0,35,0,32.1,12.7,1005,382
9/17/2022 16:00,550,1.15,0,35,0,31.3,15,1005,175
9/17/2022 16:15,550,1.15,0.01,37,0,30.7,17.9,1005,174
9/17/2022 16:30,31.5,1.15,0.01,38,0,31.2,17.9,1005,10
9/17/2022 16:45,411,1.15,0.01,38,0,30.8,15.4,1005,130
9/17/2022 17:00,0,1.15,0.01,38,0,30,19.6,1005,0
9/17/2022 17:15,0,1.16,0.02,41,0,29.5,21.6,1006,0
9/17/2022 17:30,0,1.16,0.02,40,0,29,20.8,1006,0
9/17/2022 17:45,0,1.16,0.02,40,0,29.1,20,1006,0
9/17/2022 18:00,0,1.16,0.02,42,0,28.7,22.4,1006,0
9/17/2022 18:15,0,1.16,0.02,44,0,28.6,23.4,1006,0
9/17/2022 18:30,0,1.16,0.02,47,0,27.9,23.1,1006,0
9/17/2022 18:45,0,1.16,0.02,46,0,27.7,23.5,1006,0
9/17/2022 19:00,0,1.17,0.01,50,0,27.3,23.8,1006,0
9/17/2022 19:15,0,1.17,0.01,56,0,26.6,24.1,1006,0
9/17/2022 19:30,0,1.17,0.01,56,0,26.2,24.8,1007,0
9/17/2022 19:45,0,1.17,0.01,55,0,27.1,24.8,1007,0
9/17/2022 20:00,0,1.17,0,59,0,25.9,24.9,1007,0
9/17/2022 20:15,0,1.18,0,63,0,25,24.6,1007,0
9/17/2022 20:30,0,1.17,0,63,0,25.4,24.9,1007,0
9/17/2022 20:45,0,1.18,0,62,0,25,24.1,1007,0
9/17/2022 21:00,0,1.18,0,67,0,24.8,22.9,1007,0
9/17/2022 21:15,0,1.18,0,71,0,24.4,21.6,1007,0
9/17/2022 21:30,0,1.18,0,71,0,24.3,19.5,1007,0
9/17/2022 21:45,0,1.18,0,71,0,24.3,21.9,1007,0
9/17/2022 22:00,0,1.18,0,71,0,24,19.3,1007,0
9/17/2022 22:15,0,1.18,0,72,0,23.5,18.4,1007,0
9/17/2022 22:30,0,1.18,0,74,0,24,18.4,1007,0
9/17/2022 22:45,0,1.18,0,72,0,24,17.2,1007,0
9/17/2022 23:00,0,1.18,0,74,0,23.4,17.2,1007,0
9/17/2022 23:15,0,1.18,0,77,0,23.2,16.5,1007,0
9/17/2022 23:30,0,1.19,0,75,0,22.8,16.2,1007,0
9/17/2022 23:45,0,1.18,0,77,0,23.4,16.8,1007,0
9/18/2022 0:00,0,1.19,0,77,0,22.8,14.9,1007,0
9/18/2022 0:15,0,1.19,0,79,0,22.5,14.6,1007,0
9/18/2022 0:30,0,1.19,0,81,0,22.5,13.4,1007,0
9/18/2022 0:45,0,1.19,0,79,0,22.7,14.7,1007,0
9/18/2022 1:00,0,1.19,0,81,0,22.2,12.5,1007,0
9/18/2022 1:15,0,1.19,0,82,0,21.6,11.5,1007,0
9/18/2022 1:30,0,1.19,0,82,0,22,11.9,1007,0
9/18/2022 1:45,0,1.19,0,83,0,21.7,12.3,1007,0
9/18/2022 2:00,0,1.19,0,84,0,21.4,11.3,1007,0
9/18/2022 2:15,0,1.19,0,85,0,21.3,11,1007,0
9/18/2022 2:30,0,1.19,0,87,0,21.2,11,1007,0
9/18/2022 2:45,0,1.19,0,86,0,21.1,11,1007,0
9/18/2022 3:00,0,1.19,0,87,0,20.9,10.6,1007,0
9/18/2022 3:15,0,1.19,0,86,0,21.3,10,1007,0
9/18/2022 3:30,0,1.19,0,87,0,21.2,10,1007,0
9/18/2022 3:45,0,1.19,0,86,0,21.1,10.2,1007,0
9/18/2022 4:00,0,1.19,0,85,0,21.4,9.9,1007,0
9/18/2022 4:15,357,1.19,0,83,0,22.3,9.6,1007,107
9/18/2022 4:30,461,1.19,0,82,0,22.1,9.1,1007,138
9/18/2022 4:45,747,1.19,0,82,0,21.6,9.6,1008,223
9/18/2022 5:00,1040,1.19,0,80,0,22.4,8.3,1008,311
9/18/2022 5:15,1710,1.19,0,77,0,23.1,5,1008,512
9/18/2022 5:30,1840,1.18,0,69,0,23.2,7.5,1008,550
9/18/2022 5:45,1790,1.18,0,73,0,23.2,8,1008,536
9/18/2022 6:00,1890,1.18,0,67,0,24.6,4.8,1008,568
9/18/2022 6:15,1940,1.17,0,59,0,27.3,4.2,1008,596
9/18/2022 6:30,2230,1.17,0,63,0,27.2,3.6,1008,686
9/18/2022 6:45,1920,1.18,0,56,0,24.9,3.4,1008,577
9/18/2022 7:00,2320,1.17,0,54,0,27.4,3,1008,712
9/18/2022 7:15,2510,1.16,0.05,54,0,28.3,5.8,1008,777
9/18/2022 7:30,2330,1.17,0.08,49,0,28,6.6,1008,720
9/18/2022 7:45,2330,1.16,0.01,49,0,29,4.6,1008,725
9/18/2022 8:00,2520,1.16,0.08,43,0,29.3,7.3,1008,789
9/18/2022 8:15,2500,1.16,0.08,38,0,29.4,7.9,1008,783
9/18/2022 8:30,2510,1.16,0.08,39,0,30.1,9.2,1008,789
9/18/2022 8:45,2520,1.16,0.08,43,0,29.4,8.4,1008,788
9/18/2022 9:00,2450,1.16,0.07,36,0,30.7,10.4,1008,776
9/18/2022 9:15,2450,1.15,0.03,35,0,31.7,12.2,1008,781
9/18/2022 9:30,2450,1.15,0.01,34,0,31.5,11.1,1008,780
9/18/2022 9:45,2550,1.16,0.03,32,0,30.8,12,1008,807
9/18/2022 10:00,2620,1.15,0,31,0,31.9,12.6,1008,838
9/18/2022 10:15,2620,1.15,0,30,0,32.4,13.3,1007,841
9/18/2022 10:30,2630,1.15,0,29,0,32,12.9,1007,842
9/18/2022 10:45,2610,1.15,0,31,0,32.7,12.9,1007,840
9/18/2022 11:00,2630,1.15,0,28,0,32.7,13.6,1007,848
9/18/2022 11:15,2610,1.15,0,28,0,32.9,13.9,1007,843
9/18/2022 11:30,2570,1.15,0,27,0,33.1,14.2,1007,831
9/18/2022 11:45,2600,1.15,0,28,0,32.9,13.7,1007,840
9/18/2022 12:00,2560,1.14,0,26,0,33.3,14.4,1007,828
9/18/2022 12:15,2410,1.14,0,26,0,33.5,14.5,1007,781
9/18/2022 12:30,2430,1.14,0,26,0,33.3,14.6,1007,787
9/18/2022 12:45,2500,1.14,0,26,0,33.4,14.5,1007,809
9/18/2022 13:00,2410,1.14,0,25,0,33.5,14.6,1007,780
9/18/2022 13:15,2410,1.14,0,25,0,33.3,14.9,1007,779
9/18/2022 13:30,2260,1.14,0,25,0,33.3,14.8,1007,732
9/18/2022 13:45,2270,1.14,0,25,0,33.3,14.7,1006,736
9/18/2022 14:00,2150,1.14,0,25,0,33.2,14.9,1006,694
9/18/2022 14:15,1910,1.15,0,25,0,32.9,14.9,1007,617
9/18/2022 14:30,2040,1.15,0,25,0,32.6,14.9,1007,655
9/18/2022 14:45,2150,1.15,0,25,0,32.6,14.9,1007,693
9/18/2022 15:00,1650,1.15,0,25,0,32.6,15.1,1007,530
9/18/2022 15:15,1260,1.15,0,28,0,32.3,15.3,1007,403
9/18/2022 15:30,1580,1.15,0,26,0,31.9,15.1,1007,506
9/18/2022 15:45,869,1.15,0,28,0,31.6,15.3,1007,277
9/18/2022 16:00,560,1.15,0,28,0,31.3,15.3,1007,178
9/18/2022 16:15,190,1.16,0,31,0,30.3,15.8,1007,60
9/18/2022 16:30,247,1.16,0,29,0,30.5,16,1007,78
9/18/2022 16:45,500,1.16,0,30,0,30.5,16,1007,158
9/18/2022 17:00,0,1.16,0,31,0,30,17.8,1007,0
9/18/2022 17:15,0,1.16,0,36,0,30,21.6,1008,0
9/18/2022 17:30,0,1.16,0,35,0,29.7,20.5,1007,0
9/18/2022 17:45,0,1.16,0,36,0,29,20.4,1007,0
9/18/2022 18:00,0,1.16,0,36,0,28.6,22.1,1008,0
9/18/2022 18:15,0,1.16,0,39,0,28.4,25.9,1008,0
9/18/2022 18:30,0,1.16,0,40,0,28.5,25.1,1008,0
9/18/2022 18:45,0,1.16,0,39,0,28.4,22.4,1008,0
9/18/2022 19:00,0,1.17,0,46,0,27.3,27.1,1009,0
9/18/2022 19:15,0,1.18,0,47,0,25.9,27.4,1009,0
9/18/2022 19:30,0,1.17,0,57,0,26.8,27.2,1009,0
9/18/2022 19:45,0,1.17,0,51,0,26.9,27.2,1009,0
9/18/2022 20:00,0,1.18,0,58,0,25.8,27.4,1009,0
9/18/2022 20:15,0,1.18,0,62,0,25.5,25.2,1009,0
9/18/2022 20:30,0,1.18,0,67,0,25.8,26,1009,0
9/18/2022 20:45,0,1.18,0,59,0,24.9,23.7,1009,0
9/18/2022 21:00,0,1.18,0,67,0,24.7,23.5,1009,0
9/18/2022 21:15,0,1.18,0,72,0,23.9,19.8,1009,0
9/18/2022 21:30,0,1.18,0,69,0,24.7,19.3,1009,0
9/18/2022 21:45,0,1.18,0,68,0,24.1,18.8,1009,0
9/18/2022 22:00,0,1.18,0,73,0,23.9,18.5,1009,0
9/18/2022 22:15,0,1.18,0,77,0,23.6,17.1,1009,0
9/18/2022 22:30,0,1.19,0,75,0,23.2,16,1009,0
9/18/2022 22:45,0,1.19,0,74,0,23.3,18.2,1009,0
9/18/2022 23:00,0,1.19,0,77,0,23.2,15.2,1009,0
9/18/2022 23:15,0,1.19,0,80,0,22.8,14.3,1009,0
9/18/2022 23:30,0,1.19,0,78,0,23,15.1,1009,0
9/18/2022 23:45,0,1.19,0,79,0,23,14.5,1009,0
9/19/2022 0:00,0,1.19,0,81,0,22.4,13.9,1008,0
9/19/2022 0:15,0,1.19,0,85,0,21.7,13.6,1008,0
9/19/2022 0:30,0,1.19,0,82,0,21.6,13.7,1008,0
9/19/2022 0:45,0,1.19,0,85,0,22,13.7,1008,0
9/19/2022 1:00,0,1.19,0,85,0,21.5,13.5,1008,0
9/19/2022 1:15,0,1.19,0,89,0,20.7,13.3,1008,0
9/19/2022 1:30,0,1.19,0,86,0,21.4,13.4,1008,0
9/19/2022 1:45,0,1.19,0,86,0,21,13.4,1008,0
9/19/2022 2:00,0,1.2,0,90,0,20.6,13,1008,0
9/19/2022 2:15,0,1.2,0,91,0,20.2,12.7,1008,0
9/19/2022 2:30,0,1.2,0,92,0,20.4,12.3,1008,0
9/19/2022 2:45,0,1.2,0,92,0,20.2,12.3,1008,0
9/19/2022 3:00,0,1.2,0,92,0,19.9,12,1008,0
9/19/2022 3:15,0,1.2,0,92,0,19.6,11.2,1009,0
9/19/2022 3:30,0,1.2,0,92,0,19.3,12,1009,0
9/19/2022 3:45,0,1.2,0,92,0,19.5,11.8,1009,0
9/19/2022 4:00,0,1.2,0,92,0,19.3,11.1,1009,0
9/19/2022 4:15,754,1.2,0,90,0,20,10.6,1009,224
9/19/2022 4:30,175,1.2,0,89,0,20.4,10.7,1009,52
9/19/2022 4:45,306,1.2,0,88,0,19.9,10.8,1009,91
9/19/2022 5:00,1070,1.2,0,86,0,20.5,9.9,1009,319
9/19/2022 5:15,1820,1.19,0,86,0,23,8.9,1009,546
9/19/2022 5:30,1690,1.19,0,75,0,21.7,9.8,1009,503
9/19/2022 5:45,1340,1.19,0,78,0,22,9,1009,401
9/19/2022 6:00,1920,1.19,0,69,0,23.4,7.6,1010,577
9/19/2022 6:15,2180,1.18,0.04,68,0,24.2,6.4,1010,654
9/19/2022 6:30,1960,1.18,0.04,58,0,25,7.4,1010,590
9/19/2022 6:45,2320,1.18,0.05,61,0,25,7.3,1010,698
9/19/2022 7:00,2380,1.18,0.05,56,0,25.8,6.2,1010,722
9/19/2022 7:15,2490,1.17,0.05,51,0,26.9,6.6,1010,763
9/19/2022 7:30,2450,1.17,0.05,49,0,26.4,6.3,1010,746
9/19/2022 7:45,2570,1.18,0.02,54,0,26.1,6.7,1010,780
9/19/2022 8:00,2550,1.17,0.01,45,0,27.6,7.1,1010,784
9/19/2022 8:15,2570,1.16,0.01,44,0,29.3,7.8,1010,804
9/19/2022 8:30,2620,1.16,0.01,44,0,28.9,8.4,1010,816
9/19/2022 8:45,2600,1.16,0.01,40,0,29.2,7.3,1010,813
9/19/2022 9:00,2640,1.16,0,38,0,29.3,9.2,1010,825
9/19/2022 9:15,2650,1.16,0,37,0,29.9,9.6,1009,831
9/19/2022 9:30,2610,1.16,0,38,0,30.7,9.4,1010,826
9/19/2022 9:45,2700,1.16,0,36,0,29.9,10.3,1009,849
9/19/2022 10:00,2720,1.16,0,32,0,30.9,10.7,1009,863
9/19/2022 10:15,2670,1.15,0,32,0,31.8,11.7,1009,853
9/19/2022 10:30,2660,1.15,0,32,0,32,13.5,1009,852
9/19/2022 10:45,2670,1.16,0,31,0,31,11.3,1009,848
9/19/2022 11:00,2650,1.15,0,30,0,32.1,14.5,1009,848
9/19/2022 11:15,2590,1.15,0,30,0,32.3,14.8,1009,831
9/19/2022 11:30,2630,1.15,0,30,0,32.2,15,1009,842
9/19/2022 11:45,2640,1.15,0,30,0,32.2,15.6,1009,846
9/19/2022 12:00,2550,1.15,0,29,0,33,17.3,1008,822
9/19/2022 12:15,2460,1.15,0,30,0,33.4,17.5,1008,795
9/19/2022 12:30,2510,1.15,0,30,0,33.4,18.6,1008,812
9/19/2022 12:45,2490,1.15,0,30,0,33,18,1008,802
9/19/2022 13:00,2380,1.14,0,30,0,33.5,19,1008,770
9/19/2022 13:15,2140,1.14,0,31,0,33.5,19.7,1008,695
9/19/2022 13:30,2140,1.14,0,32,0,33.5,19.9,1008,694
9/19/2022 13:45,2230,1.14,0,31,0,33.5,19.7,1008,724
9/19/2022 14:00,2090,1.14,0,32,0,33.5,20,1008,676
9/19/2022 14:15,1840,1.15,0.01,33,0,33,20.2,1008,594
9/19/2022 14:30,1610,1.15,0.01,34,0,33.4,20.5,1008,522
9/19/2022 14:45,1860,1.15,0.01,34,0,33.1,20.1,1008,600
9/19/2022 15:00,1550,1.15,0.01,34,0,33,20.7,1008,501
9/19/2022 15:15,608,1.15,0.01,37,0,32.4,21.2,1008,195
9/19/2022 15:30,1200,1.15,0.01,37,0,31.8,20.8,1008,383
9/19/2022 15:45,1530,1.15,0.01,36,0,31.9,21.6,1008,488
9/19/2022 16:00,495,1.15,0,37,0,31.8,21.6,1008,158
9/19/2022 16:15,21.9,1.15,0,41,0,31.7,23.8,1008,7
9/19/2022 16:30,250,1.16,0,41,0,30.8,23.9,1008,79
9/19/2022 16:45,123,1.16,0,39,0,30.8,22.6,1008,39
9/19/2022 17:00,0,1.16,0,41,0,30.5,24.2,1008,0
9/19/2022 17:15,0,1.16,0,47,0,29.6,24.6,1009,0
9/19/2022 17:30,0,1.16,0,43,0,29.2,24.5,1009,0
9/19/2022 17:45,0,1.16,0,42,0,29.8,25.3,1009,0
9/19/2022 18:00,0,1.16,0,47,0,29.1,25.4,1009,0
9/19/2022 18:15,0,1.17,0,51,0,28.3,24.1,1009,0
9/19/2022 18:30,0,1.17,0,50,0,28.5,24.1,1009,0
9/19/2022 18:45,0,1.17,0,50,0,27.8,23.9,1009,0
9/19/2022 19:00,0,1.17,0,53,0,27.7,23.3,1009,0
9/19/2022 19:15,0,1.17,0,57,0,27.1,20.9,1009,0
9/19/2022 19:30,0,1.17,0,57,0,27.5,20.8,1009,0
9/19/2022 19:45,0,1.17,0,54,0,27,22.4,1009,0
9/19/2022 20:00,0,1.17,0,58,0,26.7,20.6,1009,0
9/19/2022 20:15,0,1.18,0,62,0,25.9,20.6,1009,0
9/19/2022 20:30,0,1.17,0,63,0,26.2,20.5,1009,0
9/19/2022 20:45,0,1.17,0,62,0,26.5,19.9,1009,0
9/19/2022 21:00,0,1.18,0,63,0,25.8,18,1009,0
9/19/2022 21:15,0,1.18,0.02,66,0,25.4,17.5,1009,0
9/19/2022 21:30,0,1.18,0.03,64,0,25.6,15,1009,0
9/19/2022 21:45,0,1.18,0.03,66,0,25.1,16,1009,0
9/19/2022 22:00,0,1.18,0.03,67,0,25,14.4,1009,0
9/19/2022 22:15,0,1.18,0.04,71,0,24.3,13.7,1008,0
9/19/2022 22:30,0,1.18,0.05,70,0,24.3,14.2,1008,0
9/19/2022 22:45,0,1.18,0.04,70,0,24.1,13.1,1009,0
9/19/2022 23:00,0,1.18,0.05,72,0,24.1,12.6,1008,0
9/19/2022 23:15,0,1.18,0.07,78,0,23.2,12.4,1008,0
9/19/2022 23:30,0,1.18,0.06,75,0,23.3,12.5,1008,0
9/19/2022 23:45,0,1.18,0.09,78,0,23.7,12.4,1008,0
9/20/2022 0:00,0,1.19,0.09,78,0,23.1,11.9,1008,0
9/20/2022 0:15,0,1.19,0.11,81,0,22.7,12,1008,0
9/20/2022 0:30,0,1.19,0.11,79,0,22.8,11.9,1008,0
9/20/2022 0:45,0,1.19,0.13,80,0,22.8,12.1,1008,0
9/20/2022 1:00,0,1.19,0.14,81,0,22.7,12.1,1008,0
9/20/2022 1:15,0,1.19,0.14,83,0,22.5,11.4,1008,0
9/20/2022 1:30,0,1.19,0.14,82,0,22.7,11.3,1008,0
9/20/2022 1:45,0,1.19,0.14,83,0,22.6,11.8,1008,0
9/20/2022 2:00,0,1.19,0.14,84,0,22.4,10.9,1008,0
9/20/2022 2:15,0,1.19,0.15,87,0,22.1,11,1008,0
9/20/2022 2:30,0,1.19,0.15,86,0,22.1,11,1008,0
9/20/2022 2:45,0,1.19,0.16,85,0,22.3,11.5,1008,0
9/20/2022 3:00,0,1.19,0.16,87,0,22.1,11.6,1008,0
9/20/2022 3:15,0,1.19,0.2,89,0,22,13.2,1008,0
9/20/2022 3:30,0,1.19,0.22,88,0,22,13.1,1008,0
9/20/2022 3:45,0,1.19,0.25,88,0,21.9,12.2,1008,0
9/20/2022 4:00,0,1.19,0.26,90,0,21.8,13.7,1008,0
9/20/2022 4:15,256,1.19,0.3,87,0,21.9,13.1,1008,80
9/20/2022 4:30,179,1.19,0.44,87,0,22.7,12.5,1008,60
9/20/2022 4:45,193,1.19,0.28,90,0,22.8,12.5,1008,60
9/20/2022 5:00,469,1.18,0.47,85,0,23.2,12.2,1008,160
9/20/2022 5:15,724,1.18,0.49,82,0,24.2,11.5,1009,250
9/20/2022 5:30,548,1.18,0.48,85,0,23.5,10.2,1009,188
9/20/2022 5:45,541,1.18,0.49,81,0,24.4,11.3,1009,187
9/20/2022 6:00,849,1.18,0.5,77,0,24.6,10.1,1009,295
9/20/2022 6:15,958,1.17,0.5,74,0,26.2,6.7,1009,337
9/20/2022 6:30,1310,1.18,0.43,71,0,25.5,6.7,1009,440
9/20/2022 6:45,967,1.17,0.35,74,0,26.3,7.1,1009,316
9/20/2022 7:00,1580,1.17,0.26,66,0,26.5,6.3,1009,495
9/20/2022 7:15,1810,1.17,0.26,58,0,28,6.3,1009,573
9/20/2022 7:30,1870,1.17,0.26,64,0,26.6,6.3,1009,588
9/20/2022 7:45,1760,1.17,0.26,66,0,27.1,6.4,1009,553
9/20/2022 8:00,2040,1.17,0.26,57,0,28,6.4,1009,648
9/20/2022 8:15,2110,1.16,0.2,55,0,28.9,8.5,1008,657
9/20/2022 8:30,2260,1.16,0.17,50,0,29.2,8,1009,706
9/20/2022 8:45,2150,1.16,0.19,50,0,29.2,8.1,1009,672
9/20/2022 9:00,2270,1.16,0.15,48,0,29.5,8.7,1008,709
9/20/2022 9:15,2510,1.16,0.12,48,0,29.7,8.8,1008,785
9/20/2022 9:30,2510,1.16,0.15,48,0,30,9.1,1008,790
9/20/2022 9:45,2320,1.16,0.09,45,0,30,8.8,1008,729
9/20/2022 10:00,2530,1.15,0.05,40,0,31,9.3,1008,803
9/20/2022 10:15,2500,1.15,0.04,39,0,31.1,10.4,1007,792
9/20/2022 10:30,2480,1.15,0.04,40,0,31.2,9.4,1007,787
